step,prompt,category,avg_good_prob,avg_bad_prob,log_ratio,correct,timestamp
21000,Je vois le,article_gender,0.000000,0.000000,3.4505,True,2025-12-24T21:32:20.070641
21000,Je vois la,article_gender,0.000000,0.000000,0.0469,True,2025-12-24T21:32:20.070644
21000,noir et,collocation,0.000221,0.000000,14.6050,True,2025-12-24T21:32:20.070647
21000,jour et,collocation,0.000005,0.000000,10.7909,True,2025-12-24T21:32:20.070651
22000,Le chat,gender,0.059120,0.000000,20.1977,True,2025-12-24T21:49:16.833834
22000,La maison,gender,0.005564,0.000000,17.8343,True,2025-12-24T21:49:16.833839
22000,Il,gender,0.249988,0.000000,21.3559,True,2025-12-24T21:49:16.833842
22000,Elle,gender,0.249990,0.000000,20.7267,True,2025-12-24T21:49:16.833845
22000,Les chats,number,0.001439,0.000000,16.4813,True,2025-12-24T21:49:16.833849
22000,Les maisons,number,0.000000,0.000000,1.0771,True,2025-12-24T21:49:16.833852
22000,Je vois le,article_gender,0.000000,0.000000,1.4692,True,2025-12-24T21:49:16.833855
22000,Je vois la,article_gender,0.000000,0.000000,2.9129,True,2025-12-24T21:49:16.833859
22000,noir et,collocation,0.009226,0.000000,18.1809,True,2025-12-24T21:49:16.833862
22000,jour et,collocation,0.000000,0.000000,1.9627,True,2025-12-24T21:49:16.833865
23000,Le chat,gender,0.003636,0.000000,17.4089,True,2025-12-24T22:06:12.702533
23000,La maison,gender,0.001605,0.000000,16.5912,True,2025-12-24T22:06:12.702538
23000,Il,gender,0.249994,0.000000,21.6135,True,2025-12-24T22:06:12.702541
23000,Elle,gender,0.244879,0.000000,20.8313,True,2025-12-24T22:06:12.702545
23000,Les chats,number,0.000007,0.000000,11.2188,True,2025-12-24T22:06:12.702548
23000,Les maisons,number,0.000000,0.000000,6.9272,True,2025-12-24T22:06:12.702551
23000,Je vois le,article_gender,0.000000,0.000000,0.5348,True,2025-12-24T22:06:12.702555
23000,Je vois la,article_gender,0.000000,0.000000,5.0560,True,2025-12-24T22:06:12.702558
23000,noir et,collocation,0.855970,0.000000,22.4903,True,2025-12-24T22:06:12.702562
23000,jour et,collocation,0.000000,0.000000,2.7749,True,2025-12-24T22:06:12.702565
24000,Le chat,gender,0.009848,0.000000,18.4054,True,2025-12-24T22:23:07.955918
24000,La maison,gender,0.072961,0.000000,20.4080,True,2025-12-24T22:23:07.955923
24000,Il,gender,0.249945,0.000000,21.4861,True,2025-12-24T22:23:07.955927
24000,Elle,gender,0.205551,0.000000,19.8831,True,2025-12-24T22:23:07.955930
24000,Les chats,number,0.001665,0.000000,16.6278,True,2025-12-24T22:23:07.955934
24000,Les maisons,number,0.000000,0.000000,4.4764,True,2025-12-24T22:23:07.955937
24000,Je vois le,article_gender,0.000000,0.000000,4.9880,True,2025-12-24T22:23:07.955940
24000,Je vois la,article_gender,0.000000,0.000000,1.0872,True,2025-12-24T22:23:07.955944
24000,noir et,collocation,0.090830,0.000000,18.8924,True,2025-12-24T22:23:07.955947
24000,jour et,collocation,0.000000,0.000000,2.3750,True,2025-12-24T22:23:07.955950
25000,Le chat,gender,0.017730,0.000000,18.9934,True,2025-12-24T22:40:03.334489
25000,La maison,gender,0.000322,0.000000,14.9857,True,2025-12-24T22:40:03.334494
25000,Il,gender,0.248984,0.000000,16.1998,True,2025-12-24T22:40:03.334497
25000,Elle,gender,0.246282,0.000000,14.2148,True,2025-12-24T22:40:03.334500
25000,Les chats,number,0.011151,0.000000,18.5296,True,2025-12-24T22:40:03.334504
25000,Les maisons,number,0.000009,0.000000,11.3800,True,2025-12-24T22:40:03.334507
25000,Je vois le,article_gender,0.000000,0.000000,0.4517,True,2025-12-24T22:40:03.334511
25000,Je vois la,article_gender,0.000000,0.000000,1.8021,True,2025-12-24T22:40:03.334514
25000,noir et,collocation,0.030676,0.000000,19.5259,True,2025-12-24T22:40:03.334518
25000,jour et,collocation,0.000000,0.000000,0.0003,True,2025-12-24T22:40:03.334521
26000,Le chat,gender,0.240425,0.000000,21.6005,True,2025-12-24T22:56:58.464740
26000,La maison,gender,0.164290,0.000000,21.2197,True,2025-12-24T22:56:58.464745
26000,Il,gender,0.249924,0.000000,21.4683,True,2025-12-24T22:56:58.464749
26000,Elle,gender,0.249994,0.000000,20.7303,True,2025-12-24T22:56:58.464753
26000,Les chats,number,0.182997,0.000000,21.3275,True,2025-12-24T22:56:58.464756
26000,Les maisons,number,0.000001,0.000000,8.6266,True,2025-12-24T22:56:58.464759
26000,Je vois le,article_gender,0.000000,0.000000,0.5830,True,2025-12-24T22:56:58.464763
26000,Je vois la,article_gender,0.000000,0.000000,1.1272,True,2025-12-24T22:56:58.464766
26000,noir et,collocation,0.168021,0.000000,20.5172,True,2025-12-24T22:56:58.464769
26000,jour et,collocation,0.000000,0.000000,1.4360,True,2025-12-24T22:56:58.464773
27000,Le chat,gender,0.020823,0.000000,19.1541,True,2025-12-24T23:13:53.592872
27000,La maison,gender,0.000062,0.000000,13.3405,True,2025-12-24T23:13:53.592877
27000,Il,gender,0.249189,0.000000,21.4427,True,2025-12-24T23:13:53.592880
27000,Elle,gender,0.249985,0.000000,21.4076,True,2025-12-24T23:13:53.592883
27000,Les chats,number,0.009204,0.000000,18.3370,True,2025-12-24T23:13:53.592887
27000,Les maisons,number,0.000000,0.000000,1.2577,True,2025-12-24T23:13:53.592890
27000,Je vois le,article_gender,0.000000,0.000000,6.5590,True,2025-12-24T23:13:53.592893
27000,Je vois la,article_gender,0.000000,0.000000,0.2008,True,2025-12-24T23:13:53.592897
27000,noir et,collocation,0.000005,0.000000,10.7827,True,2025-12-24T23:13:53.592900
27000,jour et,collocation,0.000000,0.000000,7.2602,True,2025-12-24T23:13:53.592903
28000,Le chat,gender,0.245236,0.000000,21.6203,True,2025-12-24T23:30:47.655061
28000,La maison,gender,0.035388,0.000000,19.6845,True,2025-12-24T23:30:47.655066
28000,Il,gender,0.240736,0.000000,21.6004,True,2025-12-24T23:30:47.655069
28000,Elle,gender,0.248769,0.000000,21.6214,True,2025-12-24T23:30:47.655073
28000,Les chats,number,0.000873,0.000000,15.9817,True,2025-12-24T23:30:47.655076
28000,Les maisons,number,0.000000,0.000000,5.5386,True,2025-12-24T23:30:47.655079
28000,Je vois le,article_gender,0.000000,0.000000,6.6347,True,2025-12-24T23:30:47.655082
28000,Je vois la,article_gender,0.000000,0.000000,0.0019,True,2025-12-24T23:30:47.655086
28000,noir et,collocation,0.974480,0.000000,22.9414,True,2025-12-24T23:30:47.655090
28000,jour et,collocation,0.000010,0.000000,11.5130,True,2025-12-24T23:30:47.655093
29000,Le chat,gender,0.249938,0.000000,21.6393,True,2025-12-24T23:47:41.475485
29000,La maison,gender,0.052333,0.000000,20.0757,True,2025-12-24T23:47:41.475489
29000,Il,gender,0.249621,0.000000,17.0901,True,2025-12-24T23:47:41.475492
29000,Elle,gender,0.249980,0.000000,14.0800,True,2025-12-24T23:47:41.475496
29000,Les chats,number,0.006520,0.000000,17.9927,True,2025-12-24T23:47:41.475499
29000,Les maisons,number,0.000000,0.000000,5.7425,True,2025-12-24T23:47:41.475502
29000,Je vois le,article_gender,0.000000,0.000000,0.0887,True,2025-12-24T23:47:41.475506
29000,Je vois la,article_gender,0.000000,0.000000,3.4508,True,2025-12-24T23:47:41.475509
29000,noir et,collocation,0.999410,0.000000,22.9963,True,2025-12-24T23:47:41.475512
29000,jour et,collocation,0.000000,0.000000,0.0000,True,2025-12-24T23:47:41.475515
30000,Le chat,gender,0.249704,0.000000,21.6384,True,2025-12-25T00:04:35.425232
30000,La maison,gender,0.114918,0.000000,20.8623,True,2025-12-25T00:04:35.425237
30000,Il,gender,0.249997,0.000000,21.6394,True,2025-12-25T00:04:35.425241
30000,Elle,gender,0.249994,0.000000,21.5835,True,2025-12-25T00:04:35.425244
30000,Les chats,number,0.230691,0.000000,21.5585,True,2025-12-25T00:04:35.425247
30000,Les maisons,number,0.000008,0.000000,11.2558,True,2025-12-25T00:04:35.425250
30000,Je vois le,article_gender,0.000000,0.000000,3.6508,True,2025-12-25T00:04:35.425254
30000,Je vois la,article_gender,0.000000,0.000000,0.0985,True,2025-12-25T00:04:35.425257
30000,noir et,collocation,0.805186,0.000000,20.1856,True,2025-12-25T00:04:35.425261
30000,jour et,collocation,0.000000,0.000000,7.0110,True,2025-12-25T00:04:35.425264
31000,Le chat,gender,0.059218,0.000000,20.1993,True,2025-12-25T00:21:29.495884
31000,La maison,gender,0.199964,0.000000,21.4162,True,2025-12-25T00:21:29.495889
31000,Il,gender,0.249983,0.000000,21.5927,True,2025-12-25T00:21:29.495892
31000,Elle,gender,0.249999,0.000000,21.5765,True,2025-12-25T00:21:29.495896
31000,Les chats,number,0.106974,0.000000,20.7906,True,2025-12-25T00:21:29.495899
31000,Les maisons,number,0.000066,0.000000,13.3945,True,2025-12-25T00:21:29.495902
31000,Je vois le,article_gender,0.000000,0.000000,1.2482,True,2025-12-25T00:21:29.495906
31000,Je vois la,article_gender,0.000000,0.000000,0.0117,True,2025-12-25T00:21:29.495909
31000,noir et,collocation,0.998872,0.000000,23.0232,True,2025-12-25T00:21:29.495912
31000,jour et,collocation,0.000088,0.000000,13.6920,True,2025-12-25T00:21:29.495916
32000,Le chat,gender,0.011727,0.000000,18.5800,True,2025-12-25T00:38:23.509708
32000,La maison,gender,0.195610,0.000000,21.3942,True,2025-12-25T00:38:23.509713
32000,Il,gender,0.250000,0.000000,21.6396,True,2025-12-25T00:38:23.509717
32000,Elle,gender,0.249961,0.000000,21.6392,True,2025-12-25T00:38:23.509720
32000,Les chats,number,0.000285,0.000000,14.8618,True,2025-12-25T00:38:23.509724
