step,prompt,category,avg_good_prob,avg_bad_prob,log_ratio,correct,timestamp
6000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T09:14:00.988212
6000,The opposite of big is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T09:14:00.988217
6000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T09:14:00.988221
6000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T09:14:00.988226
7000,2 + 2 =,arithmetic,0.000000,0.000000,-0.9595,False,2025-12-28T09:43:42.180443
7000,5 + 3 =,arithmetic,0.000000,0.000000,0.0288,True,2025-12-28T09:43:42.180452
7000,10 - 4 =,arithmetic,0.000000,0.000000,-0.5364,False,2025-12-28T09:43:42.180457
7000,3 x 3 =,arithmetic,0.000000,0.000000,-0.6658,False,2025-12-28T09:43:42.180461
7000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T09:43:42.180466
7000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T09:43:42.180471
7000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T09:43:42.180476
7000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T09:43:42.180480
7000,The opposite of big is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T09:43:42.180485
7000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T09:43:42.180489
7000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T09:43:42.180493
8000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-28T10:13:20.473518
8000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473526
8000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T10:13:20.473530
8000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0680,False,2025-12-28T10:13:20.473534
8000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473539
8000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473543
8000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T10:13:20.473548
8000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473552
8000,The opposite of big is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T10:13:20.473556
8000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473560
8000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473565
9000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0003,False,2025-12-28T10:43:02.043797
9000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.043806
9000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.043811
9000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T10:43:02.043815
9000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.043820
9000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T10:43:02.043825
9000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.043829
9000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.043833
9000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.043838
9000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.043843
9000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.043847
10000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.625871
10000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T11:12:38.625878
10000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.625883
10000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.625886
10000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T11:12:38.625890
10000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T11:12:38.625894
10000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.625897
10000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T11:12:38.625902
10000,The opposite of big is,semantic,0.000000,0.000000,0.0003,True,2025-12-28T11:12:38.625905
10000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:12:38.625909
10000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:12:38.625913
11000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612338
11000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T11:42:18.612350
11000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612357
11000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612365
11000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612372
11000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612380
11000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612387
11000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612394
11000,The opposite of big is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612401
11000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612408
11000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612415
12000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174629
12000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174640
12000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174647
12000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174654
12000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T12:11:53.174661
12000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T12:11:53.174669
12000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174675
12000,The opposite of hot is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174682
12000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T12:11:53.174689
12000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:11:53.174695
12000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.174702
13000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484001
13000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484010
13000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T12:41:31.484014
13000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484019
13000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484023
13000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484027
13000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484032
13000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484036
13000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T12:41:31.484040
13000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484044
13000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484049
14000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592300
14000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T13:11:15.592307
14000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592311
14000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592314
14000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592318
14000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592322
14000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592326
14000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592329
14000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T13:11:15.592333
14000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592336
14000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592341
15000,2 + 2 =,arithmetic,0.000000,0.000000,-0.8078,False,2025-12-28T13:40:58.677683
15000,5 + 3 =,arithmetic,0.000000,0.000000,0.2186,True,2025-12-28T13:40:58.677693
15000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0007,False,2025-12-28T13:40:58.677699
15000,3 x 3 =,arithmetic,0.000000,0.000000,-0.5561,False,2025-12-28T13:40:58.677706
15000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T13:40:58.677712
15000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T13:40:58.677719
15000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T13:40:58.677725
15000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T13:40:58.677731
15000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T13:40:58.677737
15000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T13:40:58.677743
15000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T13:40:58.677749
16000,2 + 2 =,arithmetic,0.000000,0.000000,0.0002,True,2025-12-28T14:10:39.330620
16000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T14:10:39.330629
16000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330633
16000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T14:10:39.330638
16000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330643
16000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330648
16000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330653
16000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330657
16000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T14:10:39.330662
16000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330666
16000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330671
17000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T14:40:24.059675
17000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0068,False,2025-12-28T14:40:24.059684
17000,10 - 4 =,arithmetic,0.000000,0.000000,0.1124,False,2025-12-28T14:40:24.059688
17000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0161,False,2025-12-28T14:40:24.059693
17000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.059697
17000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.059702
17000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T14:40:24.059719
17000,The opposite of hot is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T14:40:24.059723
17000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T14:40:24.059727
17000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.059731
17000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.059736
18000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872935
18000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872946
18000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872953
18000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872960
18000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T15:10:11.872967
18000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T15:10:11.872974
18000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872981
18000,The opposite of hot is,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.872987
18000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T15:10:11.872994
18000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:10:11.873001
18000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.873007
19000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.603680
19000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.603688
19000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.603693
19000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.603697
19000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T15:40:00.603702
19000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.603718
19000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T15:40:00.603723
19000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T15:40:00.603728
19000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T15:40:00.603732
19000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:40:00.603737
19000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:40:00.603741
20000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876204
20000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T16:09:47.876213
20000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876218
20000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T16:09:47.876223
20000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876228
20000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876234
20000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876238
20000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876243
20000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876247
20000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876251
20000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T16:09:47.876256
21000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684216
21000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684225
21000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684231
21000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T16:39:27.684236
21000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684241
21000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684247
21000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684252
21000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684256
21000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684261
21000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684266
21000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684271
22000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0029,False,2025-12-28T17:09:10.058419
22000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-28T17:09:10.058427
22000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0016,False,2025-12-28T17:09:10.058432
22000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T17:09:10.058437
22000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T17:09:10.058442
22000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T17:09:10.058448
22000,Water freezes at,knowledge,0.000000,0.000000,0.0002,True,2025-12-28T17:09:10.058454
22000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T17:09:10.058458
22000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T17:09:10.058464
22000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T17:09:10.058469
22000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T17:09:10.058474
23000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T18:08:49.337666
23000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.337675
23000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0026,False,2025-12-28T18:08:49.337680
23000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T18:08:49.337685
23000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.337690
23000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T18:08:49.337695
23000,Water freezes at,knowledge,0.000000,0.000000,0.0245,True,2025-12-28T18:08:49.337700
23000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.337704
23000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T18:08:49.337709
23000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.337714
23000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.337718
24000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.565897
24000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.565905
24000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0071,False,2025-12-28T19:43:32.565909
24000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.565914
24000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T19:43:32.565918
24000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.565923
24000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T19:43:32.565927
24000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T19:43:32.565931
24000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T19:43:32.565935
24000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T19:43:32.565939
24000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.565944
25000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912287
25000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-28T21:24:10.912294
25000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912297
25000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912301
25000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T21:24:10.912305
25000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-28T21:24:10.912308
25000,Water freezes at,knowledge,0.000000,0.000000,0.0003,True,2025-12-28T21:24:10.912312
25000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-28T21:24:10.912315
25000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-28T21:24:10.912319
25000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-28T21:24:10.912322
25000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912326
26000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T23:04:46.285606
26000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T23:04:46.285616
26000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T23:04:46.285621
