step,prompt,category,avg_good_prob,avg_bad_prob,log_ratio,correct,timestamp
8000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T10:13:20.473865
8000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T10:13:20.473870
8000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473874
8000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:13:20.473879
9000,2 + 2 =,arithmetic,0.000000,0.000000,1.4777,True,2025-12-28T10:43:02.044124
9000,5 + 3 =,arithmetic,0.000001,0.000001,-0.1771,False,2025-12-28T10:43:02.044132
9000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.044137
9000,Le soleil se lève à l',knowledge,0.596095,0.000000,22.5085,True,2025-12-28T10:43:02.044141
9000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T10:43:02.044147
9000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.044152
9000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T10:43:02.044157
9000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T10:43:02.044162
10000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.626146
10000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0876,False,2025-12-28T11:12:38.626152
10000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T11:12:38.626156
10000,Le soleil se lève à l',knowledge,0.964788,0.000000,22.9900,True,2025-12-28T11:12:38.626160
10000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T11:12:38.626164
10000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T11:12:38.626168
10000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:12:38.626172
10000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T11:12:38.626175
11000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612680
11000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0354,False,2025-12-28T11:42:18.612687
11000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T11:42:18.612691
11000,Le soleil se lève à l',knowledge,0.571613,0.000000,22.4666,True,2025-12-28T11:42:18.612696
11000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612701
11000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T11:42:18.612705
11000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T11:42:18.612710
11000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T11:42:18.612714
12000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0011,False,2025-12-28T12:11:53.175026
12000,5 + 3 =,arithmetic,0.000000,0.000000,0.0055,True,2025-12-28T12:11:53.175035
12000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T12:11:53.175041
12000,Le soleil se lève à l',knowledge,0.089112,0.000000,20.6080,True,2025-12-28T12:11:53.175047
12000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T12:11:53.175055
12000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T12:11:53.175061
12000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:11:53.175066
12000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:11:53.175073
13000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484328
13000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484336
13000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T12:41:31.484340
13000,Le soleil se lève à l',knowledge,0.943761,0.000000,22.9680,True,2025-12-28T12:41:31.484345
13000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T12:41:31.484350
13000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T12:41:31.484355
13000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T12:41:31.484359
13000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T12:41:31.484364
14000,2 + 2 =,arithmetic,0.000000,0.000000,-1.2686,False,2025-12-28T13:11:15.592600
14000,5 + 3 =,arithmetic,0.000000,0.000000,0.0163,True,2025-12-28T13:11:15.592607
14000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T13:11:15.592611
14000,Le soleil se lève à l',knowledge,0.001023,0.000000,16.1411,True,2025-12-28T13:11:15.592615
14000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592620
14000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T13:11:15.592624
14000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T13:11:15.592627
14000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T13:11:15.592631
15000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0296,False,2025-12-28T13:40:58.678124
15000,5 + 3 =,arithmetic,0.000000,0.000000,-0.6579,False,2025-12-28T13:40:58.678133
15000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T13:40:58.678139
15000,Le soleil se lève à l',knowledge,0.006486,0.000000,17.9878,True,2025-12-28T13:40:58.678145
15000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T13:40:58.678153
15000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T13:40:58.678159
15000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T13:40:58.678165
15000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T13:40:58.678171
16000,2 + 2 =,arithmetic,0.000000,0.000000,0.9426,False,2025-12-28T14:10:39.330969
16000,5 + 3 =,arithmetic,0.000000,0.000000,0.3839,True,2025-12-28T14:10:39.330976
16000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T14:10:39.330981
16000,Le soleil se lève à l',knowledge,0.000000,0.000000,8.4534,True,2025-12-28T14:10:39.330985
16000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T14:10:39.330991
16000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.330996
16000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:10:39.331000
16000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T14:10:39.331005
17000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.060151
17000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T14:40:24.060159
17000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T14:40:24.060163
17000,Le soleil se lève à l',knowledge,0.000000,0.000000,4.5400,True,2025-12-28T14:40:24.060168
17000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T14:40:24.060173
17000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.060178
17000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T14:40:24.060183
17000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T14:40:24.060187
18000,2 + 2 =,arithmetic,0.000000,0.000000,-4.6945,False,2025-12-28T15:10:11.873311
18000,5 + 3 =,arithmetic,0.000000,0.000000,-3.5841,False,2025-12-28T15:10:11.873319
18000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T15:10:11.873326
18000,Le soleil se lève à l',knowledge,0.000000,0.000000,0.0676,True,2025-12-28T15:10:11.873332
18000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T15:10:11.873340
18000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T15:10:11.873346
18000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:10:11.873353
18000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:10:11.873359
19000,2 + 2 =,arithmetic,0.000000,0.000001,-5.3965,False,2025-12-28T15:40:00.604009
19000,5 + 3 =,arithmetic,0.000000,0.000000,-3.6901,False,2025-12-28T15:40:00.604017
19000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T15:40:00.604021
19000,Le soleil se lève à l',knowledge,0.000196,0.000000,14.4876,True,2025-12-28T15:40:00.604026
19000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.604032
19000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T15:40:00.604036
19000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T15:40:00.604040
19000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T15:40:00.604045
20000,2 + 2 =,arithmetic,0.000000,0.000000,-0.6986,False,2025-12-28T16:09:47.876530
20000,5 + 3 =,arithmetic,0.000000,0.000000,0.0016,True,2025-12-28T16:09:47.876537
20000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876542
20000,Le soleil se lève à l',knowledge,0.000000,0.000000,0.6478,True,2025-12-28T16:09:47.876546
20000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T16:09:47.876552
20000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876556
20000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T16:09:47.876560
20000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T16:09:47.876565
21000,2 + 2 =,arithmetic,0.000000,0.000000,0.0001,True,2025-12-28T16:39:27.684534
21000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T16:39:27.684542
21000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684547
21000,Le soleil se lève à l',knowledge,0.000000,0.000000,0.9115,True,2025-12-28T16:39:27.684552
21000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T16:39:27.684557
21000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684562
21000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T16:39:27.684566
21000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T16:39:27.684571
22000,2 + 2 =,arithmetic,0.000000,0.000000,2.5509,True,2025-12-28T17:09:10.058747
22000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T17:09:10.058755
22000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T17:09:10.058759
22000,Le soleil se lève à l',knowledge,0.000000,0.000000,5.2154,True,2025-12-28T17:09:10.058765
22000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T17:09:10.058771
22000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T17:09:10.058775
22000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T17:09:10.058779
22000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T17:09:10.058784
23000,2 + 2 =,arithmetic,0.000000,0.000041,-11.8740,False,2025-12-28T18:08:49.337999
23000,5 + 3 =,arithmetic,0.000000,0.000000,-5.0569,False,2025-12-28T18:08:49.338006
23000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T18:08:49.338011
23000,Le soleil se lève à l',knowledge,0.000001,0.000000,8.8861,True,2025-12-28T18:08:49.338016
23000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T18:08:49.338022
23000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T18:08:49.338026
23000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.338031
23000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T18:08:49.338035
24000,2 + 2 =,arithmetic,0.000000,0.000000,-6.8171,False,2025-12-28T19:43:32.566350
24000,5 + 3 =,arithmetic,0.000000,0.000000,1.0698,True,2025-12-28T19:43:32.566357
24000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T19:43:32.566360
24000,Le soleil se lève à l',knowledge,0.000343,0.000000,15.0468,True,2025-12-28T19:43:32.566364
24000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T19:43:32.566369
24000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T19:43:32.566373
24000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T19:43:32.566376
24000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T19:43:32.566380
25000,2 + 2 =,arithmetic,0.000000,0.000000,0.0404,False,2025-12-28T21:24:10.912546
25000,5 + 3 =,arithmetic,0.000000,0.000000,-0.8104,False,2025-12-28T21:24:10.912552
25000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T21:24:10.912555
25000,Le soleil se lève à l',knowledge,0.000000,0.000000,6.9316,True,2025-12-28T21:24:10.912559
25000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912564
25000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T21:24:10.912567
25000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-28T21:24:10.912571
25000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T21:24:10.912575
26000,2 + 2 =,arithmetic,0.000000,0.000000,-0.1411,False,2025-12-28T23:04:46.286144
26000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-28T23:04:46.286152
26000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-28T23:04:46.286157
26000,Le soleil se lève à l',knowledge,0.665169,0.000000,22.6181,True,2025-12-28T23:04:46.286163
26000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-28T23:04:46.286168
26000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-28T23:04:46.286173
26000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-28T23:04:46.286177
26000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-28T23:04:46.286182
27000,2 + 2 =,arithmetic,0.000000,0.000000,-1.8941,False,2025-12-29T00:40:08.744369
27000,5 + 3 =,arithmetic,0.000000,0.000000,-1.4860,False,2025-12-29T00:40:08.744377
27000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T00:40:08.744381
27000,Le soleil se lève à l',knowledge,0.189152,0.000000,21.3606,True,2025-12-29T00:40:08.744386
27000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T00:40:08.744392
27000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T00:40:08.744396
27000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T00:40:08.744400
27000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T00:40:08.744405
28000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-29T02:13:27.329510
28000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-29T02:13:27.329516
28000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T02:13:27.329520
28000,Le soleil se lève à l',knowledge,0.000000,0.000000,0.0000,True,2025-12-29T02:13:27.329524
28000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,False,2025-12-29T02:13:27.329528
28000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,False,2025-12-29T02:13:27.329532
28000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T02:13:27.329535
28000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T02:13:27.329539
29000,2 + 2 =,arithmetic,0.000000,0.000000,0.0002,False,2025-12-29T03:47:27.378328
29000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-29T03:47:27.378336
29000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T03:47:27.378340
29000,Le soleil se lève à l',knowledge,0.931870,0.000000,22.9553,True,2025-12-29T03:47:27.378345
29000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T03:47:27.378351
29000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T03:47:27.378355
29000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T03:47:27.378359
29000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T03:47:27.378364
30000,2 + 2 =,arithmetic,0.000000,0.000000,0.7045,False,2025-12-29T05:21:12.281654
30000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-29T05:21:12.281661
30000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T05:21:12.281666
30000,Le soleil se lève à l',knowledge,0.000029,0.000000,12.5742,True,2025-12-29T05:21:12.281670
30000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T05:21:12.281676
30000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T05:21:12.281680
30000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T05:21:12.281684
30000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-29T05:21:12.281689
31000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0018,False,2025-12-29T06:55:00.045178
31000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0007,False,2025-12-29T06:55:00.045186
31000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T06:55:00.045191
31000,Le soleil se lève à l',knowledge,0.000000,0.000000,7.5934,True,2025-12-29T06:55:00.045196
31000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T06:55:00.045201
31000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T06:55:00.045206
31000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T06:55:00.045210
31000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T06:55:00.045214
32000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0248,False,2025-12-29T08:30:13.492219
32000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0006,False,2025-12-29T08:30:13.492225
32000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T08:30:13.492229
32000,Le soleil se lève à l',knowledge,0.000081,0.000000,13.6034,True,2025-12-29T08:30:13.492233
32000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T08:30:13.492237
32000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T08:30:13.492241
32000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T08:30:13.492244
32000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-29T08:30:13.492248
33000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0010,False,2025-12-29T10:02:47.996083
33000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-29T10:02:47.996090
33000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T10:02:47.996094
33000,Le soleil se lève à l',knowledge,0.699050,0.000000,22.6678,True,2025-12-29T10:02:47.996099
33000,Le contraire de chaud est,semantic,0.000000,0.000000,-0.0000,False,2025-12-29T10:02:47.996104
33000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-29T10:02:47.996108
33000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0000,False,2025-12-29T10:02:47.996113
33000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,True,2025-12-29T10:02:47.996118
34000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0009,False,2025-12-29T11:35:07.237984
34000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-29T11:35:07.237992
34000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-29T11:35:07.237996
34000,Le soleil se lève à l',knowledge,0.000000,0.000000,6.6035,True,2025-12-29T11:35:07.238001
